SID,agreeableness_Compassion,agreeableness_Respectfulness,agreeableness_Trust,conscientiousness_Organization,conscientiousness_Productiveness,conscientiousness_Responsibility,extraversion_Assertiveness,extraversion_Energy.Level,extraversion_Sociability,neuroticism_Anxiety,neuroticism_Depression,neuroticism_Emotional.Volatility,openness_Aesthetic.Sensitivity,openness_Creative.Imagination,openness_Intellectual.Curiosity,Full_Date,all_beeps
39,4.271085597582192,4,3,4,4.131396776936061,4.5564925640552,3.5,1.155201540165157,2.0904625940366257,4,4,3,4.048577631920992,3.5,2.184425184325426,2018-11-16 18:09,63
39,3.3333333333333335,5.331949467263264,3.038463563658253,1.8824823035612792,3.5,4.248893742007311,3.61511196273466,3,3,2,3,2,3,3,4.218333420603689,2018-11-16 22:03,64
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-17 2:00,65
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-17 6:00,66
39,3.6532586034377035,4,2,4,3.129434636759849,4,1.1248035987813718,2,2,3,2,2,2,3,3.141032610858066,2018-11-17 10:02,67
39,3,3.9742673720133816,3,4,1.2434628128475644,3,3,4,2.4542032924956256,2,2,2,3.7002585381831246,3,3,2018-11-17 14:01,68
39,3,4,2.4983708090457752,3.8698734317847743,3.5,4.76405616530549,3,3,2.4719589595692764,4,3,4,2,3,3.026503057323241,2018-11-17 18:09,69
39,3.014769105605569,4,2,4,3.749512631297003,4,3,3,2.435440846133585,4,4,2.5,3.5510244319772464,3,2,2018-11-17 22:03,70
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-18 2:00,71
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-18 6:00,72
39,3.467433936787312,3,3,2.4656908061644343,3,4,2.7146735497130194,4,3,2.5,3,2,3,3.31781258090645,3.4071921697418133,2018-11-18 10:38,73
39,3,3.517012497651862,3.3672026227333913,4,4.3403688740027615,4,3,3.3096762699993927,3,2,2,2,3,3.8446086795597463,3.4107365973831887,2018-11-18 14:40,74
39,3.62804744922641,4,3,4,4,3.0630030880161967,1.9031591583458471,3.267137098030431,4,2,2,2.3984480038009144,3.285695203402552,3.1326565992288575,3,2018-11-18 19:10,75
39,2.6249605784537264,3.3333333333333335,2.8592061002695996,3.5282156015015436,3.5,2.726149907836589,3,3.12874081766798,1.7769984438472741,2,2,1.6903500971075034,3,2.7085131781286247,2,2018-11-18 22:14,76
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-19 2:00,77
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-19 6:00,78
39,3,3.621011903635811,3,4,4,4.315103262820489,3,1.8497781667319275,3,2,2,2,5.299233806499206,3,3,2018-11-19 10:11,79
39,4.332343343683723,4,3,5.236318300273853,4,4,3,2.57595589590201,3.374564579290513,2,2,2,3,2.6675211823125986,3,2018-11-19 14:14,80
39,3,4,2.939704267738467,4,1.7423471205329821,1.2150343511718456,3,4,4.064153232876779,2,2,2,2.6933308506061238,3,3.0233488971104596,2018-11-19 18:08,81
39,3,4,2.8337632566488278,4.375622368755444,4,4,3.355532652117158,2.9736747388763844,3.5,2,2.5,2,3,2.8315794965904253,3,2018-11-19 22:14,82
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-20 2:00,83
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-20 6:00,84
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-20 10:00,85
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-20 14:00,86
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-20 18:00,87
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-20 22:00,88
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-21 2:00,89
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-21 6:00,90
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-06 10:00,1
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-06 14:00,2
40,3.4387754385086158,4,3,5,5.276891720276177,3,1,4.482253589964042,4,2,1,2,4,3.423406392332932,3.6432825105722095,2018-11-06 18:02,3
40,4.5,3.1949818997758523,3.4969331310079936,5,5,4.254253011078856,4.875133509655532,3.5,2.7215674002717365,1.5,2,1,2.818316100129848,5,4,2018-11-06 22:25,4
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07 2:00,5
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07 6:00,6
40,3.414397650283432,5,3,5,3.8382443854025725,3,5.129562906913945,5.3268153516703585,3.5,2,1,2.5,4,4,3.204240280465153,2018-11-07 10:17,7
40,4,3,4.5561882398210045,5,2,4.395237641741436,4,2.088822587260025,3,4,2.5,4,5.330452663028091,3,4,2018-11-07 14:48,8
40,3,4,3.626589814985384,5,4,2.957053025751701,3,3.7713191818070397,2,2,2.5,1.9834659633344316,1.6191382517476103,3,3,2018-11-07 18:01,9
40,2.3191311013953406,3.5,2.1436387284073444,5,5,2.5798208867506567,3,3.223440497137818,2.846494144503808,4,3.5,4,3,3.4191979609608896,2,2018-11-07 22:04,10
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-08 2:00,11
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-08 6:00,12
40,3.8432021645269154,4.093123518275444,3,5,3.8234549947111622,2,3,4,2.9312139053620596,2.5,2,1.5270961899763904,1,3,2.9161475137288466,2018-11-08 10:05,13
40,2.6666666666666665,2.6387947864327987,3.476921038677748,2.879990024133173,5,2,1.853500467321274,3,2,3,3,4,4,4,4.333770100247734,2018-11-08 15:08,14
40,3,2.2701301526191484,3,2.5356934976554157,2,2,1,2.5207888248941264,2,3.5,3,4,4,2.0332856229290512,1.021465356422007,2018-11-08 18:01,15
40,3,5,3.461466653640987,5,1.565737295453824,3,3,3.9302682517030743,3.3091533870249967,3,2,3,4.990276044331443,3.654580872485026,3.5,2018-11-08 22:03,16
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-09 2:00,17
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-09 6:00,18
40,3.5,4.221265434790829,3.036467601548706,3.548133565664449,4,3,2,4.047280264227155,3,3,1.5,3,3.5,4.511345652437081,3.0900282722369,2018-11-09 10:28,19
40,4,3,3.464486100199017,2,1.690611828523238,3,2.5796661859877386,5,2,3,2.5,3,2.099671857179618,2.7404919955589175,3.5,2018-11-09 14:06,20
40,4,5.074125441919792,3,3.1736355998006114,4,2,5,5,2.350207533896025,3,2,3,4.056294203025994,4,4,2018-11-09 18:16,21
40,4,3,2.5475456306634037,5,3,2.8151430664554704,5,3.1627694601826537,5,3,3,3,3,3.6094397593618646,4,2018-11-09 23:35,22
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-10 2:00,23
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-10 6:00,24
40,4,3,3.4894415741791525,4,2,4.090412948462139,3,2.9923960588481116,2,4,2,2.474693545747061,3.574489351033724,4,4,2018-11-10 10:53,25
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-10 14:00,26
40,2.3392230577200865,4,2,5,5,3.9591127878220362,3,3,3.1309689806663776,4.5,2,4,2,2,2.7448614965895244,2018-11-10 20:31,27
40,4.107811012394769,3,4,5,3.145041375651939,4,3.4727853859695217,4,4,3.5,2,3,4.3655604559424015,5,4,2018-11-10 22:14,28
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-11 2:00,29
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-11 6:00,30
40,3,4,3.3554219529158633,2.176988269324821,2.5,3.4892934231425894,3.9399026629600353,3,2,2,3,2,4,2.069018334637902,3,2018-11-11 11:42,31
40,1.3875425646699648,3,2.408229070783854,3.2699809176071497,3,2,2,3,3.233062421594869,5,3,3,3,2.165217123068815,4,2018-11-11 14:26,32
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-11 18:00,33
40,4,3.9505212289331895,3,5,5,2.5458893445335984,2.826111401873662,3,3,4,2,3,4,3,3.1379833626971902,2018-11-11 22:10,34
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-12 2:00,35
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-12 6:00,36
40,5.098081089675128,4.735922062082865,3,2.9156280719872893,3,4.069278819614118,2.4066536689836004,2,4,4,2.5,2,2.5,3.393865771132062,4.283792382241908,2018-11-12 10:06,37
40,4,3.5778165674078966,3,5,5.292594477538069,3,4,3,3.499866373795473,3,2,2,3.6506159684949764,3,4,2018-11-12 14:18,38
40,2.5,2.6160103733885007,2.54096283715979,5,3.5986180631629003,2,3,2,3.1174242553285874,3,2.5,4,3,3.936983797690842,5,2018-11-12 18:07,39
40,2,2.973045792263059,3,2.217762309018129,5,3,2.4100472258353127,1.9158623561032346,2,4,3,2.5,2,4,2.3166859423041677,2018-11-12 22:09,40
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 2:00,41
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 6:00,42
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 10:00,43
40,3,4,2.956751464507184,5,2.383766405499076,3,3,3,2.9088974323953884,4,3,4,4,2,3.859134635976027,2018-11-13 14:41,44
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 18:00,45
40,3.9700389205222812,4,4,5,1,4.1279783851437175,4.094118953241589,3,3.0855365784888478,3,2,1,3.696195463633983,3.019023133763583,4.5,2018-11-13 22:01,46
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-14 2:00,47
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-14 6:00,48
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-14 10:00,49
40,4,4.584443252214804,1.9869812236803281,3,3.5422130487358343,4.38627653971862,3,3,3.503976559344179,2.5,1.5,2.5356906598691222,3.2613541798119816,3.5,3.8054983058308225,2018-11-14 14:23,50
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-14 18:00,51
40,2.773815299882404,5,3,4,3.6012126558804933,4,3.1124079073013444,4,5,3,2.5,3,1.740536773845596,3.5,4.288981324640747,2018-11-14 22:16,52
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-15 2:00,53
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-15 6:00,54
40,4.333333333333333,2.950777806067899,3.9528130711248832,4,4,2.9067248602513462,3.6847457554253147,4,2,3.5,2,3,3,3.520717206222917,4.833676235476162,2018-11-15 11:10,55
40,3,3,2.7412276117356553,4.5,2.5986571251855963,2.845175397080408,3,2.9000707658028873,2,2.5,3,2,3.5,3.0239602250536453,2.754143768018694,2018-11-15 14:18,56
40,3.17084863121641,2,3,5,2.278368380793821,4,3.5499765689501075,3,2,2,2.3333333333333335,1.6353171256417696,4,1.554640616032856,4,2018-11-15 19:23,57
40,3,4.122231983382873,3,5,4,5.347888439201569,3,4,3.4249226116611435,3,1.5,3,4.880349182776209,4,5,2018-11-15 22:34,58
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-16 2:00,59
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-16 6:00,60
40,4.613177464274269,4,4,2.5,3.6950286618884682,2.9285073617122106,3,4,1.5525734162755205,2,2,3,3.955699650222893,2.674482716252661,3,2018-11-16 11:06,61
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-16 14:00,62
40,3,4,2.9631923049750486,4,4,4.160038618751434,3.5,3.9739987574656954,3.310057650409002,1,2,3,4.193788278757153,3.9389405523096817,3.5,2018-11-16 18:20,63
40,3.605370025649487,3,4,4,1,2.707285947935645,3,2,5.153487054145862,1,2,2,2,5,2.1433192278552227,2018-11-16 22:10,64
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-17 2:00,65
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-17 6:00,66
40,3,3.465172892800369,3,5,3.5225196994775763,3,3,1.71589128633275,2,2.5,2,2.9672581659603483,4,3.979616422068795,4,2018-11-17 10:59,67
40,3.592617474432311,4,3,2.9175388287049997,4.028279779679627,2.5,4,2.557700257763057,2,3,1,1,2,3.203150489469955,3,2018-11-17 14:40,68
40,4,4,2.890693604778684,2.0819328380257796,4,4,3.5985368026673044,5,3,3,2,2,2.672284131303917,4,4,2018-11-17 18:10,69
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-17 22:00,70
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-18 2:00,71
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-18 6:00,72
40,4,4,3.0515719039669538,4,3.250101091395197,2.2376756415601933,3,3,3.340490310735237,3,2.3333333333333335,1.5678996853638525,4.150090567032381,4,4,2018-11-18 12:41,73
40,3.8822603172451884,4,4,5,1,4.152073984056304,3.493238209649912,3,3,2.5,2,2,4,3,1.1250454502442917,2018-11-18 14:04,74
40,2.4376365499156543,4,4,4.200811516365556,2,4,4.142114403043499,4,4.337963399336775,2,2,2,4,4.4267507978489276,3,2018-11-18 18:03,75
40,2.7482764034878917,3.5,2.7908891389258885,1.710819359948453,2.808866842711655,3,2.5,4.552971315014039,3.1883911190050975,3,2.5,1.4014628925667272,2.5213891943537554,3,1.9012605374844302,2018-11-18 22:01,76
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-19 2:00,77
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-19 6:00,78
40,3,5.211269226966499,4,5,3,3.6766123617154047,2.5,3.48177009179232,2.4097405755748524,3,3,3.1351809190098114,2,3,3.1195906509013693,2018-11-19 10:06,79
40,3,2.3517096591635998,3,4,5,4.604401331258505,4.014336058738371,4,4.753116792785527,2,3,3,2.1791339285105886,4,4,2018-11-19 16:43,80
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-19 18:00,81
40,3.4869760063905484,4,4,2.6985647434588804,4,2,4.27808696475283,3.48156669572812,3.5,2.5,1.5,3.3420671826709922,5,2.479494080254359,4,2018-11-19 22:03,82
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-20 2:00,83
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-20 6:00,84
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-20 10:00,85
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-20 14:00,86
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-20 18:00,87
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-20 22:00,88
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-21 2:00,89
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-21 6:00,90
41,3.318517924197984,3.6201170176134347,3,2.732590389452591,1.834039005476566,2.5,3,1,1.8950345250771419,3,3,2,3,1,1.811726230263044,2018-11-05 11:53,1
41,2.9217641499725366,4.411138013151407,3,3,2,1.8849665009879801,3.522034173585766,3,3,2,2.5,2,1.982881718276597,3.5,3.7953974314938552,2018-11-05 15:25,2
41,3,4.113526602329103,3,3.3579921267117907,4,3,2.147692718825856,2,1,4,2,3.0163089495815902,1,3,3.553601253008844,2018-11-05 19:02,3
41,3.1028838002573473,3.0483897291190933,2,5,3.2145151928083906,2,3,3.666555827563006,5.206698897285806,1.5,1,1,1,3.076248778438741,1,2018-11-05 23:02,4
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-06 3:00,5
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-06 7:00,6
41,3.237025496202733,3,3.308142131933688,5.528987974328905,4,4.650702663549029,1,2,2.6647085876211154,4,2,2,2.335754865223363,3.8677490009795035,3,2018-11-06 11:01,7
41,3,3,3.068224474816901,3.997272180607215,4,4,1,2,3.176099218276609,4,3,3.236314767604597,1.9559329809211048,1,4,2018-11-06 15:16,8
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-06 19:00,9
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-06 23:00,10
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07 3:00,11
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07 7:00,12
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07 11:00,13
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07 15:00,14
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07 19:00,15
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07 23:00,16
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-08 3:00,17
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-08 7:00,18
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-08 11:00,19
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-08 15:00,20
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-08 19:00,21
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-08 23:00,22
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-09 3:00,23
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-09 7:00,24
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-09 11:00,25
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-09 15:00,26
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-09 19:00,27
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-09 23:00,28
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-10 3:00,29
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-10 7:00,30
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-10 11:00,31
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-10 15:00,32
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-10 19:00,33
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-10 23:00,34
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-11 3:00,35
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-11 7:00,36
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-11 11:00,37
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-11 15:00,38
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-11 19:00,39
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-11 23:00,40
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-12 3:00,41
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-12 7:00,42
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-12 11:00,43
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-12 15:00,44
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-12 19:00,45
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-12 23:00,46
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 3:00,47
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 7:00,48
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 11:00,49
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 15:00,50
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 19:00,51
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-13 23:00,52
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-14 3:00,53
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-14 7:00,54
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-14 11:00,55
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-14 15:00,56
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-14 19:00,57
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-14 23:00,58
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-15 3:00,59
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-15 7:00,60
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-15 11:00,61
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-15 15:00,62
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-15 19:00,63
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-15 23:00,64
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-16 3:00,65
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-16 7:00,66
41,3,2.7023656043689663,3.233949751988353,4,3.7874077719605834,3,2.9124037998290984,3,2,3,2,2.2280324751358176,2.1961381508331748,4,4.2675799190199015,2018-11-16 11:16,67
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-16 15:00,68
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-16 19:00,69
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-16 23:00,70
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-17 3:00,71
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-17 7:00,72
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-17 11:00,73
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-17 15:00,74
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-17 19:00,75
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-17 23:00,76
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-18 3:00,77
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-18 7:00,78
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-18 11:00,79
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-18 15:00,80
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-18 19:00,81
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-18 23:00,82
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-19 3:00,83
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-19 7:00,84
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-19 11:00,85
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-19 15:00,86
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-19 19:00,87
